Column1,reform,district,population,child_population,young_child_population,metric_name,metric_value,mappable_measures.current|new|change,mappable_measures.demog,mappable_measures.pov|deep_pov,monthly_benefit,target_demog
80,"All Children 200","006",125611.7874249458,26627.900369576055,6495.668314121458,"child_deep_pov_rate",7.3830734563625944,"current level of","child","deep_pov","200","All Children"
81,"All Children 200","008",131122.27886295505,27579.985376932043,8905.3861816061562,"child_deep_pov_rate",4.3834019685397871,"current level of","child","deep_pov","200","All Children"
82,"All Children 200","042",131511.08893079936,27892.913901601019,7397.1411669178988,"child_deep_pov_rate",5.2023419603015659,"current level of","child","deep_pov","200","All Children"
83,"All Children 200","001",114170.96362899712,21238.114213837565,5578.4352729718958,"child_deep_pov_rate",4.2089366598234514,"current level of","child","deep_pov","200","All Children"
84,"All Children 200","013",148745.83789038018,36389.271209665174,9943.9343175790709,"child_deep_pov_rate",1.2426638935041578,"current level of","child","deep_pov","200","All Children"
85,"All Children 200","031",145270.88316427977,32619.544246425525,9982.382059260528,"child_deep_pov_rate",3.0199825126899955,"current level of","child","deep_pov","200","All Children"
86,"All Children 200","032",156224.75947178405,34893.134200191911,9381.8869534363148,"child_deep_pov_rate",1.3773803954014243,"current level of","child","deep_pov","200","All Children"
87,"All Children 200","011",133963.79563157394,29444.971972330313,6855.220284896709,"child_deep_pov_rate",2.3232966020200774,"current level of","child","deep_pov","200","All Children"
88,"All Children 200","025",126097.64789268172,26867.999196267705,6875.9303363584777,"child_deep_pov_rate",1.2118178733982772,"current level of","child","deep_pov","200","All Children"
89,"All Children 200","026",127742.05797427213,24824.052780939528,6997.0551868390212,"child_deep_pov_rate",1.6612041248760372,"current level of","child","deep_pov","200","All Children"
90,"All Children 200","041",112002.38869914619,23320.69949570873,7424.021401765578,"child_deep_pov_rate",9.5956955282233434,"current level of","child","deep_pov","200","All Children"
91,"All Children 200","002",133897.03637100285,29704.885786162435,7834.5647270281042,"child_deep_pov_rate",3.2287659070730985,"current level of","child","deep_pov","200","All Children"
92,"All Children 200","047",131027.71179840367,35275.61925455575,12631.548778848854,"child_deep_pov_rate",5.7176222588547194,"current level of","child","deep_pov","200","All Children"
93,"All Children 200","043",111884.09461572432,21848.458460065282,6911.1266498892,"child_deep_pov_rate",6.695144453603576,"current level of","child","deep_pov","200","All Children"
94,"All Children 200","030",133756.55459118503,28419.482580628835,8782.2842459048043,"child_deep_pov_rate",1.0231180269567874,"current level of","child","deep_pov","200","All Children"
95,"All Children 200","033",145629.0160642016,33012.007005937645,8479.4744565959336,"child_deep_pov_rate",0.48693791440321038,"current level of","child","deep_pov","200","All Children"
96,"All Children 200","028",153445.79015279879,36302.886635973045,8134.7281513871967,"child_deep_pov_rate",1.5186065693076511,"current level of","child","deep_pov","200","All Children"
97,"All Children 200","038",129652.98299008676,26979.170409235296,6765.31757045423,"child_deep_pov_rate",7.2339971170786388,"current level of","child","deep_pov","200","All Children"
98,"Young Children 100","Maryland",6319406.0000000009,1390540,376011,"child_deep_pov_rate",3.8308858429099488,"current level of","child","deep_pov","100","Young Children"
99,"Young Children 100","036",137998.50638469058,27920.790532813553,6638.5901737524446,"child_deep_pov_rate",1.8274590320004231,"current level of","child","deep_pov","100","Young Children"
100,"Young Children 100","037",131847.5727120465,26621.154768906068,6302.7775331241928,"child_deep_pov_rate",3.6669159130506919,"current level of","child","deep_pov","100","Young Children"
102,"Young Children 100","021",136305.61122424339,30624.509722630184,10004.392169817478,"child_deep_pov_rate",2.70374872481888,"current level of","child","deep_pov","100","Young Children"
103,"Young Children 100","022",136174.39003771869,33567.938360299871,11379.632850923492,"child_deep_pov_rate",4.5247867684207943,"current level of","child","deep_pov","100","Young Children"
104,"Young Children 100","023",133548.15767913003,27862.335125054648,6988.339586682655,"child_deep_pov_rate",0.6254186364870884,"current level of","child","deep_pov","100","Young Children"
105,"Young Children 100","024",130034.15953075975,28421.306083763156,7178.4315357458217,"child_deep_pov_rate",1.166093394702183,"current level of","child","deep_pov","100","Young Children"
106,"Young Children 100","004",148118.0657334245,34677.090763515211,8386.1615958809634,"child_deep_pov_rate",2.6038377290491024,"current level of","child","deep_pov","100","Young Children"
107,"Young Children 100","005",137093.76127801463,28591.270748825431,6856.0700265040568,"child_deep_pov_rate",2.156283566058002,"current level of","child","deep_pov","100","Young Children"
108,"Young Children 100","009",151926.23747424368,35147.859860699609,8316.4453361316409,"child_deep_pov_rate",1.4957874002814924,"current level of","child","deep_pov","100","Young Children"
109,"Young Children 100","040",104197.73262145191,21160.71358460886,6593.2446455830441,"child_deep_pov_rate",11.018875844582556,"current level of","child","deep_pov","100","Young Children"
110,"Young Children 100","045",117771.95295508276,24269.640233569524,7359.3565844502846,"child_deep_pov_rate",7.872543029387832,"current level of","child","deep_pov","100","Young Children"
111,"Young Children 100","046",115319.12860217909,23573.20187336759,6814.72179616557,"child_deep_pov_rate",14.794950288152823,"current level of","child","deep_pov","100","Young Children"
112,"Young Children 100","007",141761.4907281592,29232.372454450477,7020.8475738868392,"child_deep_pov_rate",2.5874805879260476,"current level of","child","deep_pov","100","Young Children"
113,"Young Children 100","034",134751.91586952424,30031.386383115554,8292.5063647274474,"child_deep_pov_rate",8.5590657083912483,"current level of","child","deep_pov","100","Young Children"
114,"Young Children 100","035",138772.6739831373,29334.717660360671,7224.587102113348,"child_deep_pov_rate",2.5094309272937014,"current level of","child","deep_pov","100","Young Children"
115,"Young Children 100","015",132970.1432124917,28885.262020136455,6484.8955625725412,"child_deep_pov_rate",2.4970629977534982,"current level of","child","deep_pov","100","Young Children"
116,"Young Children 100","016",135523.97006429,28924.258288966797,6520.4750057160345,"child_deep_pov_rate",2.6801317418289075,"current level of","child","deep_pov","100","Young Children"
117,"Young Children 100","017",148403.13987533527,29756.943061387559,6457.7330475958806,"child_deep_pov_rate",4.2836178865406422,"current level of","child","deep_pov","100","Young Children"
118,"Young Children 100","018",141525.8510196117,33389.856048763984,10139.888772464239,"child_deep_pov_rate",5.1418642786256576,"current level of","child","deep_pov","100","Young Children"
119,"Young Children 100","019",150024.3023403057,36756.84048023443,11018.291570962498,"child_deep_pov_rate",4.8919298093206089,"current level of","child","deep_pov","100","Young Children"
120,"Young Children 100","039",125782.827895456,28604.806028785453,8018.6277294036481,"child_deep_pov_rate",2.2815792328386686,"current level of","child","deep_pov","100","Young Children"
121,"Young Children 100","027",149478.66811975132,33012.956909311855,7724.5607938922458,"child_deep_pov_rate",4.8409865443049815,"current level of","child","deep_pov","100","Young Children"
122,"Young Children 100","029",145298.59229879008,33493.227898020341,7307.3528943071851,"child_deep_pov_rate",7.875806827902637,"current level of","child","deep_pov","100","Young Children"
123,"Young Children 100","014",141946.04743803211,34745.048265983918,8938.4926896043617,"child_deep_pov_rate",1.9416320192332643,"current level of","child","deep_pov","100","Young Children"
124,"Young Children 100","020",141302.71815447757,32011.985805741428,10487.595621680797,"child_deep_pov_rate",4.3033651278127811,"current level of","child","deep_pov","100","Young Children"
125,"Young Children 100","003",140518.83013425834,30562.05982737942,8474.6194131600951,"child_deep_pov_rate",2.9769987708947934,"current level of","child","deep_pov","100","Young Children"
126,"Young Children 100","010",130559.54700365491,29764.686280670492,8255.4134121284442,"child_deep_pov_rate",3.5910762460068026,"current level of","child","deep_pov","100","Young Children"
127,"Young Children 100","012",130908.08116763597,30119.172576573583,8139.57585812543,"child_deep_pov_rate",1.126651147198068,"current level of","child","deep_pov","100","Young Children"
128,"Young Children 100","044",117785.24830688488,26235.511256030055,7311.2666970359005,"child_deep_pov_rate",4.0287652403087781,"current level of","child","deep_pov","100","Young Children"
129,"Young Children 100","006",125611.7874249458,26627.900369576055,6495.668314121458,"child_deep_pov_rate",7.3830734563625944,"current level of","child","deep_pov","100","Young Children"
130,"Young Children 100","008",131122.27886295505,27579.985376932043,8905.3861816061562,"child_deep_pov_rate",4.3834019685397871,"current level of","child","deep_pov","100","Young Children"
131,"Young Children 100","042",131511.08893079936,27892.913901601019,7397.1411669178988,"child_deep_pov_rate",5.2023419603015659,"current level of","child","deep_pov","100","Young Children"
132,"Young Children 100","001",114170.96362899712,21238.114213837565,5578.4352729718958,"child_deep_pov_rate",4.2089366598234514,"current level of","child","deep_pov","100","Young Children"
133,"Young Children 100","013",148745.83789038018,36389.271209665174,9943.9343175790709,"child_deep_pov_rate",1.2426638935041578,"current level of","child","deep_pov","100","Young Children"
134,"Young Children 100","031",145270.88316427977,32619.544246425525,9982.382059260528,"child_deep_pov_rate",3.0199825126899955,"current level of","child","deep_pov","100","Young Children"
135,"Young Children 100","032",156224.75947178405,34893.134200191911,9381.8869534363148,"child_deep_pov_rate",1.3773803954014243,"current level of","child","deep_pov","100","Young Children"
136,"Young Children 100","011",133963.79563157394,29444.971972330313,6855.220284896709,"child_deep_pov_rate",2.3232966020200774,"current level of","child","deep_pov","100","Young Children"
137,"Young Children 100","025",126097.64789268172,26867.999196267705,6875.9303363584777,"child_deep_pov_rate",1.2118178733982772,"current level of","child","deep_pov","100","Young Children"
138,"Young Children 100","026",127742.05797427213,24824.052780939528,6997.0551868390212,"child_deep_pov_rate",1.6612041248760372,"current level of","child","deep_pov","100","Young Children"
139,"Young Children 100","041",112002.38869914619,23320.69949570873,7424.021401765578,"child_deep_pov_rate",9.5956955282233434,"current level of","child","deep_pov","100","Young Children"
140,"Young Children 100","002",133897.03637100285,29704.885786162435,7834.5647270281042,"child_deep_pov_rate",3.2287659070730985,"current level of","child","deep_pov","100","Young Children"
141,"Young Children 100","047",131027.71179840367,35275.61925455575,12631.548778848854,"child_deep_pov_rate",5.7176222588547194,"current level of","child","deep_pov","100","Young Children"
142,"Young Children 100","043",111884.09461572432,21848.458460065282,6911.1266498892,"child_deep_pov_rate",6.695144453603576,"current level of","child","deep_pov","100","Young Children"
